text	label
Kangaroo Island SeaLink. Kangaroo Island SeaLink is a privately owned South Australian ferry company and tour operator which has plied the crossing from mainland South Australia to Kangaroo Island since 1989. From 1989 to 1994 Kangaroo Island Sealink was owned by the Malaysian company MBF. In 1994 the company was sold to a consortium of staff members and Kangaroo Island residents.	0
Berytos Airlines. Berytos Airlines was an airline based in Hazmieh Lebanon.	0
Ford Vietnam. Ford Vietnam was established in 1995 and is a joint venture of VAMA and Ford Asia-Pacific.Ford Vietnam Models:Ford FiestaFord FocusFord EverestFord RangerFord TransitFord MondeoFord EcoSport	0
DesignworksUSA. DesignworksUSA is a global design consultancy based in Newbury Park California United States with design studios in Munich Germany Shanghai and Singapore. Established independently in 1972 by Charles Pelly it was acquired by BMW in 1995 and is now a wholly owned subsidiary of BMW Group. Its current president is Laurenz Schaffer. In 2012 DesignworksUSA is celebrating four-decades of visionary innovation that has spanned countless milestones and accolades.	0
Ankai. Anhui Ankai Automobile Co. Ltd. trading as Ankai is a Chinese automotive manufacturing company headquartered in Hefei Anhui which specialises in the production of buses and coaches. Ankai's products include urban buses regular coaches sleeping berth coaches bus and coach chassis and automotive components. Ankai also offers related repair and maintenance services.	0
Renaissance ( demogroup ) . Renaissance was an American PC demo group started in 1991-1992 by founding members Mosaic C.C. Catch Daredevil and Tran.	0
Baytex Energy. Baytex Energy Corp. is a Calgary-based Canadian producer developer and explorer of oil ( mostly heavy but also lighter conventional ) and natural gas. Though formerly a trust it converted to a corporation January 2011 because of government changes to tax incentives. Heavy oil makes up 67% of production and 70% of reserves. Assets in Alberta and BC are located within the Western Canadian Sedimentary Basin. Outside of Canada Baytex operates in North Dakota.	0
Transport Initiatives Edinburgh. Tie Ltd. ( previously Transport Initiatives Edinburgh Ltd. ) was a Scottish company which from May 2002 to August 2011 project-managed large-scale transport projects on behalf of the City of Edinburgh Council in Edinburgh. It was brought in as part of a public-private partnership ( PPP ) to improve Scottish public transport infrastructure development. Following its management of the controversial Edinburgh Trams project the company was closed down in 2011.	0
S3 Graphics. S3 Graphics Ltd is an American-based computer graphics company. The company is perhaps best known for its notoriously slow ViRGE and its much improved Savage 3D and Chrome series. Struggling against competition from 3dfx Interactive ATI and nVidia during the height of the 3D accelerator wars the graphics portion of the company was spun off into a new joint effort with VIA Technologies. The new company focussed on the mobile graphics market and became a major player in this space.	0
Stephenson Blake. Stephenson Blake was a British Type foundry based in Sheffield England. Active from the 19th century until the 1990s it remained the last active typefoundry in Britain.	0
Brantly International. Brantly International Inc. is a helicopter company with its engineering and administrative offices based Coppell Texas United States. Manufacturing of Brantly-designed helicopters is now carried out by Qingdao Haili Helicopters of China.	0
FinBank. FinBank Plc. also referred to as Finbank is a commercial bank in Nigeria. It is one of the twenty-five ( 25 ) commercial banks licensed by the Central Bank of Nigeria the country's banking regulator.	0
Union of Myanmar Economic Holdings. The Union of Myanmar Economic Holdings Limited ( Burmese: ပြည်ထောင်စု မြန်မာနိုင်ငံ စီးပွားရေး ဦးပိုင် လီမိတက်; also called Myanma Economic Holding and abbreviated UMEHL or UMEH ) is one of two major conglomerates run by the Burmese military ( through the Ministry of Defence ) the other being the Myanmar Economic Corporation ( MEC ) .	0
DoubleTwist. doubleTwist Corporation is a digital media company founded by Monique Farantzos and Jon Lech Johansen. It is backed by Index Ventures ( Skype Last.FM ) and Northzone Ventures.The doubleTwist application enables users to send photos and videos to their friends and sync their media library to a wide variety of portable devices.	0
LearnShare. LeanShare LLC is a software company located inside Arrowhead Business Park in Maumee OH. The company creates software to help businesses manage their human resources. LearnShare offers Talent Management Systems to Fortune 1000 companies. LearnShare was formed from a consortium in 1996.	0
Bennigan's. Bennigan's is an Irish pub-themed casual dining restaurant chain with locations throughout the United States and in 14 countries and 15 territories outside the continental U.S.	0
Cabela's. Cabela's Incorporated is a direct marketer and specialty retailer of hunting fishing camping shooting and related outdoor recreation merchandise based in Sidney Nebraska. The company was founded by Richard N. Cabela in 1961 and went public in 2004 with that fiscal year's revenue reaching $1.56 billion a 50% growth since 2001.	0
DrinkBox Studios. DrinkBox Studios is an independent video game development studio located in downtown Toronto Canada. The company was founded in 2008 by several members of Pseudo Interactive after that company closed.	0
Banquet Records. Banquet Records ( formerly part of the Beggars Banquet Records chain ) is an independent record shop in Kingston upon Thames Surrey. It stocks a broad range of music on both CD and vinyl but mainly specialises in new music from indie punk emo electro house drum 'n' bass and dub-step genres. The store prides itself in being More than just your local record store also running various gigs club nights and in-stores in and around Kingston upon Thames.	0
